tgl_inputer,kd_faktur,kd_rute,kd_customer,kd_barang,nama_barang,qty,satuan,no_lot,tgl_exp,nominal_p,jtempo,upload_sts,data_sts,barang_sts,
16/09/2025,B25011784,MLG,FEBB02,QEM-401,EM-4 Ternak (LC) 15 X 1 ltr,45,Btl,220825,01/08/2027,1512500,30,1,1,1,
16/09/2025,B25011785,MD-1,ZIFA01,QEMAC03,Emacel 30 EC 20 X 500 ml*,20,Btl,22062025,01/06/2028,2640000,0,1,1,1,
16/09/2025,B25011786,SBY,FERY01,QASIA02,Asia Top 288 SL 4 X 5 ltr*,44,Gal,2.0125E+11,01/04/2030,8200000,30,1,1,1,
16/09/2025,B25011787,JUBS,BINT31,QREGE09,Regent 50 SC Red 24 X 250 ml,360,Btl,2589Q05605,01/05/2027,34020000,0,1,1,1,
16/09/2025,B25011788,SBY,DEDI01,QNEOC01,Neocron 80 OL 20 X 500 ml*,20,Btl,66181,01/08/2029,17375000,0,1,1,1,
16/09/2025,B25011788,SBY,DEDI01,QNEOC03,Neocron 80 OL 15 X 1 ltr*,45,Btl,66195,01/01/2030,17375000,0,1,1,1,
16/09/2025,B25011789,JLS,SEDU03,QJAGU25,Jagung Pertiwi 6 20 X 1 kg,20,Pack,250006C,01/08/2026,1680000,30,1,1,1,
16/09/2025,B25011790,JLS,SEDU03,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,30,Btl,25GAT0511,01/05/2030,690000,30,1,1,1,
16/09/2025,B25011791,KD-1,SURY08,QPENT02,Penta Up-Z 480 SL 20 X 1 ltr + 1 pack Penta-Furon 5 gr,1120,Btl,2.21325E+11,01/07/2030,45000000,60,1,1,1,
16/09/2025,B25011792,BLI-1,BUKI01,QJAGU17,Jagung Pertiwi 3 20 X 1 kg,200,Pack,240196C,01/08/2026,13000000,30,1,1,1,
16/09/2025,B25011793,BLI-1,SARI07,QFENV04,Fenval 200 EC 50 X 100 ml*,50,Btl,21121,01/02/2029,25950000,30,1,1,1,
16/09/2025,B25011793,BLI-1,SARI07,QFENV01,Fenval 200 EC 15 X 1 ltr*,60,Btl,21136,01/01/2030,25950000,30,1,1,1,
16/09/2025,B25011793,BLI-1,SARI07,QKALI03,Kaliandra 482 EC 40 X 200 ml*,40,Btl,20493U0051,01/05/2030,25950000,30,1,1,1,
16/09/2025,B25011793,BLI-1,SARI07,QFENV03,Fenval 200 EC 20 X 500 ml*,120,Btl,21142,01/06/2030,25950000,30,1,1,1,
16/09/2025,B25011793,BLI-1,SARI07,QKALI01,Kaliandra 482 EC 20 X 400 ml*,100,Btl,2034U3025,01/08/2030,25950000,30,1,1,1,
16/09/2025,B25011794,PROB,BUMI01,QJAGU58,Jagung NK 7202 20 X 1 kg,280,Pack,20673130,18/07/2026,241800000,0,1,1,1,
16/09/2025,B25011794,PROB,BUMI01,QJAGU58,Jagung NK 7202 20 X 1 kg,2320,Pack,20673130,18/07/2026,241800000,0,1,1,1,
16/09/2025,B25011795,BLI-1,SARI07,QEM-403,EM-4 Pertanian (LK) 15 X 1 ltr,30,Btl,220825,01/08/2027,6910500,30,1,1,1,
16/09/2025,B25011795,BLI-1,SARI07,QEM-401,EM-4 Ternak (LC) 15 X 1 ltr,15,Btl,220825,01/08/2027,6910500,30,1,1,1,
16/09/2025,B25011795,BLI-1,SARI07,QGAND02,Gandasil B 24 X 500 gr,48,Pack,BN3524,01/08/2028,6910500,30,1,1,1,
16/09/2025,B25011795,BLI-1,SARI07,QMIPC03,Mipcinta 50 WP 20 X 500 gr,60,Pack,49050915,01/05/2030,6910500,30,1,1,1,
16/09/2025,B25011795,BLI-1,SARI07,QMIPC02,Mipcinta 50 WP 20 X 5 X 100 gr,100,Pack,49060515,01/06/2030,6910500,30,1,1,1,
16/09/2025,B25011796,BLI-1,SARI07,QQIUV12,Qiuvita Biru 16.32.16 20 X 500 gr + Kaos*,40,Pack,51105202522,01/05/2028,6027600,30,1,1,1,
16/09/2025,B25011796,BLI-1,SARI07,QKNO303,KNO3 Putih P Tani 15 X 2 kg,30,Pack,0,01/06/2028,6027600,30,1,1,1,
16/09/2025,B25011796,BLI-1,SARI07,QQIUV06,Qiuvita Merah 16.11.32 20 X 500 gr*,20,Pack,590720,01/07/2028,6027600,30,1,1,1,
16/09/2025,B25011796,BLI-1,SARI07,QGAND03,Gandasil D 144 X 100 gr,144,Pack,BN2527,01/07/2028,6027600,30,1,1,1,
16/09/2025,B25011797,KD-1,AKAZ01,QGAPL01,Ga Plus 20TB 35 X 10 X 5 gr*,30,Pack,20250305,01/03/2029,405000,0,1,1,1,
16/09/2025,B25011798,JUBS,FAST07,QSMK24,Smk. Madrid F1 12 X 10 X 20 gr*,120,Pack,2300925185,08/12/2026,177600000,30,1,1,1,
16/09/2025,B25011798,JUBS,FAST07,QSMK24,Smk. Madrid F1 12 X 10 X 20 gr*,840,Pack,2300925186,10/12/2026,177600000,30,1,1,1,
16/09/2025,B25011799,PROB,TAWA01,QJAGU25,Jagung Pertiwi 6 20 X 1 kg,20,Pack,250005B,01/08/2026,1680000,30,1,1,1,
16/09/2025,B25011800,PROB,TAWA01,QUNIH02,Unihit 100/20 SC 40 X 250 ml*,10,Btl,20241015011,01/10/2027,850000,60,1,1,1,
16/09/2025,B25011801,PROB,TAWA01,QGIBG03,Gibgro 10 SP 25 X 40 X 1 gr,40,Pack,2506006,01/06/2030,146000,30,1,1,1,
16/09/2025,B25011802,BWI-2,BARO10,QCHIE01,Chief 480 SL 20 X 1 ltr*,20,Btl,L060925,01/09/2030,920000,0,1,1,1,
16/09/2025,B25011803,BWI-3,WESJ01,QZAPA01,ZA Pak Tani 50 kg,20,Zak,23102024,01/10/2027,4000000,30,1,1,1,
16/09/2025,B25011804,BWI-3,WESJ01,QJAGU78,Jagung DK 9209C 20 X 1 kg,120,Pack,5CFB01D029,08/08/2026,8160000,30,1,1,1,
16/09/2025,B25011805,BWI-3,WESJ01,QCURA02,Curacron 500 EC 40 X 250 ml,15,Btl,JAK5E08054,01/05/2026,4850000,30,1,1,1,
16/09/2025,B25011805,BWI-3,WESJ01,QCURA03,Curacron 500 EC 50 X 100 ml,15,Btl,JAK5E30074,01/05/2026,4850000,30,1,1,1,
16/09/2025,B25011805,BWI-3,WESJ01,QINSU01,Insure Max 510 FS 2 X 50 X 25 ml,100,Btl,242LQ11002,01/10/2027,4850000,30,1,1,1,
16/09/2025,B25011806,JLS,SUBU05,QBAME01,Bamex 18 EC 100 X 50 ml (M2U),200,Btl,26113401,01/02/2028,13065000,30,1,1,1,
16/09/2025,B25011806,JLS,SUBU05,QTERM01,Termikon 15 EC 20 X 400 ml,4,Btl,48071111,01/07/2029,13065000,30,1,1,1,
16/09/2025,B25011806,JLS,SUBU05,QTERM01,Termikon 15 EC 20 X 400 ml,16,Btl,48070211,01/07/2029,13065000,30,1,1,1,
16/09/2025,B25011806,JLS,SUBU05,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,150,Btl,25GAT0511,01/05/2030,13065000,30,1,1,1,
16/09/2025,B25011806,JLS,SUBU05,QHARA01,Hara Garuda 20 X 1 kg*,40,Pack,0,01/09/2030,13065000,30,1,1,1,
16/09/2025,B25011807,JLS,SUBU05,QJAGU04,Jagung Bisi 2 20 X 1 kg,40,Pack,250818BF02,08/08/2026,2800000,30,1,1,1,
16/09/2025,B25011808,JLS,SUBU05,QMOVE04,Movento Energy 240 SC 50 X 100 ml,50,Btl,PI41003810,01/06/2028,47775000,30,1,1,1,
16/09/2025,B25011808,JLS,SUBU05,QBAME04,Bamex 18 EC 50 X 100 ml (M2U),150,Btl,33123401,01/07/2028,47775000,30,1,1,1,
16/09/2025,B25011808,JLS,SUBU05,QBAME03,Bamex 18 EC 20 X 200 ml (M2U),200,Btl,34143401,01/08/2028,47775000,30,1,1,1,
16/09/2025,B25011808,JLS,SUBU05,QSAMI02,Samite 135 EC 50 X 100 ml,100,Btl,I1225G0701,01/07/2030,47775000,30,1,1,1,
17/09/2025,B25011809,JLS,SUBU05,QMULS24,Mulsa Karisma 50 cm / 10 kg (Roll),10,Roll,0,1/1/1000,2840500.081,30,1,1,1,
17/09/2025,B25011810,MLG,TANI146,QPINA10,Pinamec 20 EC 50 X 100 ml (Hitam),50,Btl,I080824,01/08/2029,1825000,60,1,1,1,
17/09/2025,B25011810,MLG,TANI146,QKALI05,Kaliandra 482 EC 50 X 80 ml*,50,Btl,20273U3057,01/08/2030,1825000,60,1,1,1,
17/09/2025,B25011811,JLS,BIMA04,QEMAC01,Emacel 30 EC 50 X 100 ml*,10,Btl,20022025,01/02/2028,1005000,30,1,1,1,
17/09/2025,B25011811,JLS,BIMA04,QEMAC05,Emacel 30 EC 40 X 250 ml*,10,Btl,10062025,01/06/2028,1005000,30,1,1,1,
17/09/2025,B25011812,JUBS,TANI11,QBENA01,Benang Pe mlg*,50,Kg,0,1/1/1000,2200000,30,1,1,1,
17/09/2025,B25011813,KD2,TANI101,QNATI02,Nativo 75 WG 100 X 50 gr,300,Pack,PI23000922,01/08/2028,19425000,0,1,1,1,
17/09/2025,B25011814,JUBS,SEKU01,QGLYK01,Glykill 480 SL 20 X 1 ltr*,220,Btl,2312111200,01/12/2027,8900000,30,1,1,1,
17/09/2025,B25011815,P-1,UNGG01,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,1000,Pack,20769798,25/08/2026,133000000,0,1,1,1,
17/09/2025,B25011816,KD-1,CAHA20,QAMOL02,Amolin 300 EC 40 X 250 ml*,40,Btl,ADV336V037,01/12/2028,4880000,60,1,1,1,
17/09/2025,B25011817,SBY,BARO09,QTRIG01,Trigard 75 WP 10 X 10 X 50 gr,500,Pack,CBT3EA189X,01/05/2026,128062000,30,1,1,1,
17/09/2025,B25011817,SBY,BARO09,QGAND03,Gandasil D 144 X 100 gr,1440,Pack,BN2547,01/07/2028,128062000,30,1,1,1,
17/09/2025,B25011817,SBY,BARO09,QGAND04,Gandasil D 24 X 500 gr,168,Pack,3515,01/08/2028,128062000,30,1,1,1,
17/09/2025,B25011817,SBY,BARO09,QGAND02,Gandasil B 24 X 500 gr,240,Pack,BN3524,01/08/2028,128062000,30,1,1,1,
17/09/2025,B25011818,JLS,INDR01,QBAME03,Bamex 18 EC 20 X 200 ml (M2U),100,Btl,34143401,01/08/2028,14100000,30,1,1,1,
17/09/2025,B25011819,JLS,SEDU03,QMULS21,Mulsa Karisma 60 cm / 20 kg (Roll),1,Roll,0,1/1/1000,546000,30,1,1,1,
17/09/2025,B25011820,BWI-2,HIDA01,QMITI03,Mition 500 EC 15 X 1 ltr,30,Btl,62192,01/07/2030,7050000,60,1,1,1,
17/09/2025,B25011821,JLS,ENGG08,QMUPX03,Mupxone 276 SL 20 ltr,11,Pail,2508061600,01/08/2029,6800000,30,1,1,1,
17/09/2025,B25011822,SBY,JAYA31,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,3000,Pack,20769798,25/08/2026,396000000,0,1,1,1,
17/09/2025,B25011823,SBY,AISA01,QCALC02,Calcium 99 20 X 1 kg*,100,Pack,82025,01/08/2030,1500000,30,1,1,1,
17/09/2025,B25011824,JLS,BINT05,QUNIB02,Unibro 500/50 SC 20 X 500 ml*,20,Btl,213018,01/06/2029,2500000,30,1,1,1,
17/09/2025,B25011825,MLG,PERT06,QBELL02,Bellator 265 SC 25 X 200 ml,25,Btl,20250309,01/03/2028,3750000,0,1,1,1,
17/09/2025,B25011826,KD-1,WIJI03,QKLOP01,Kloper 500 SL 20 X 500 ml,100,Btl,01ANT20250103,01/03/2030,3590000,60,1,1,1,
17/09/2025,B25011826,KD-1,WIJI03,QKLOP03,Kloper 500 SL 40 X 250 ml*,80,Btl,20250510,01/05/2030,3590000,60,1,1,1,
17/09/2025,B25011827,BWI-1,RIZK07,QBORO01,Boron 6 X 200 X 1 gr*,1200,Pack,0,01/12/2029,114000000,60,1,1,1,
17/09/2025,B25011827,BWI-1,RIZK07,QBIGG07,Biggrow 20 WP 6 X 50 X 5 gr*,3000,Sach,1012025,01/01/2031,114000000,60,1,1,1,
17/09/2025,B25011828,JLS,BIMA04,QROTR01,Rotraz 200 EC 20 X 500 ml*,5,Btl,81093,01/06/2027,7822500,30,1,1,1,
17/09/2025,B25011828,JLS,BIMA04,QPERO03,Perozin 80 WP 14 X 1 kg*,5,Pack,224112105,01/02/2029,7822500,30,1,1,1,
17/09/2025,B25011828,JLS,BIMA04,QPERO03,Perozin 80 WP 14 X 1 kg*,9,Pack,224112105,01/02/2029,7822500,30,1,1,1,
17/09/2025,B25011828,JLS,BIMA04,QPERO03,Perozin 80 WP 14 X 1 kg*,56,Pack,224112104,01/10/2029,7822500,30,1,1,1,
17/09/2025,B25011828,JLS,BIMA04,QAMAB02,Amabas 500 EC 20 X 400 ml*,10,Btl,50409008,01/04/2030,7822500,30,1,1,1,
17/09/2025,B25011828,JLS,BIMA04,QTRIS01,Trisula 450 SL 20 X 500 ml,10,Btl,I0925F0401,01/06/2030,7822500,30,1,1,1,
17/09/2025,B25011829,JLS,BIMA04,QZAPA01,ZA Pak Tani 50 kg,40,Zak,23102024,01/10/2027,8000000,30,1,1,1,
17/09/2025,B25011830,JLS,KAWA08,QJAGU72,Jagung Bisi 321 20 X 1 kg (+Kaos),40,Pack,250715BF01,07/07/2026,2460000,30,1,1,1,
17/09/2025,B25011831,JLS,RITA01,QASIA01,Asia Top 288 SL 20 X 1 ltr*,40,Btl,2.01251E+11,01/07/2030,1680000,30,1,1,1,
17/09/2025,B25011832,PROB,YUWA01,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,100,Pack,20765648,25/08/2026,13350000,0,1,1,1,
17/09/2025,B25011833,JLS,EKAJ02,QAKRO01,Akrostar 40 WP 60 X 40 gr*,5,Pack,11213101PI,01/12/2027,980000,30,1,1,1,
17/09/2025,B25011833,JLS,EKAJ02,QBAME04,Bamex 18 EC 50 X 100 ml (M2U),10,Btl,23123401,01/03/2028,980000,30,1,1,1,
17/09/2025,B25011834,PROB,TAWA01,QFARG01,Fargo 70 WP 16 X 1 kg,3,Pack,F3625D1701,01/04/2027,1407000,60,1,1,1,
17/09/2025,B25011834,PROB,TAWA01,QFARG02,Fargo 70 WP 40 X 250 gr,10,Pack,F3625F0401,01/06/2027,1407000,60,1,1,1,
17/09/2025,B25011834,PROB,TAWA01,QLOGA01,Logamate 440 EC 50 x 100 ml*,20,Btl,25052302,01/04/2030,1407000,60,1,1,1,
17/09/2025,B25011834,PROB,TAWA01,QSAMI02,Samite 135 EC 50 X 100 ml,15,Btl,I1225G0701,01/07/2030,1407000,60,1,1,1,
17/09/2025,B25011835,BWI-3,BIMO02,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,100,Pack,250828BF01,14/08/2026,10000000,30,1,1,1,
17/09/2025,B25011836,BWI-3,BIMO02,QDEKA01,Dekamon 22.43 L 20 X 500 ml,100,Btl,BN1528,01/07/2028,6250000,30,1,1,1,
17/09/2025,B25011837,P-2,SUMB212,QNOST05,Nostro 440 EC 20 X 500 ml ( label hijau )*,200,Btl,L050725,01/07/2030,15800000,60,1,1,1,
17/09/2025,B25011838,PROB,BUMI01,QJAGU58,Jagung NK 7202 20 X 1 kg,280,Pack,20673130,18/07/2026,126480000,0,1,1,1,
17/09/2025,B25011838,PROB,BUMI01,QJAGU58,Jagung NK 7202 20 X 1 kg,420,Pack,20673131,18/07/2026,126480000,0,1,1,1,
17/09/2025,B25011838,PROB,BUMI01,QJAGU58,Jagung NK 7202 20 X 1 kg,180,Pack,20673126,18/07/2026,126480000,0,1,1,1,
17/09/2025,B25011838,PROB,BUMI01,QJAGU58,Jagung NK 7202 20 X 1 kg,480,Pack,20673127,18/07/2026,126480000,0,1,1,1,
17/09/2025,B25011839,JUBS,TANI56,QZAPA01,ZA Pak Tani 50 kg,5,Zak,23102024,01/10/2027,1442500,30,1,1,1,
17/09/2025,B25011839,JUBS,TANI56,QETHR02,Ethrel 480 SL 100 X 100 ml,10,Pcs,PI41003860,01/08/2030,1442500,30,1,1,1,
17/09/2025,B25011840,JUBS,RIND01,QMUPX04,Mupxone 276 SL 20 X 1 ltr + 1 pack Pilly 5 gr,40,Btl,2507091200,01/07/2029,1480000,30,1,1,1,
17/09/2025,B25011841,BWI-2,EKAJ01,QMUTU01,Mutual 25/25 WP 100 X 100 gr*,300,Pack,2024ES1108,01/11/2029,26500000,60,1,1,1,
17/09/2025,B25011841,BWI-2,EKAJ01,QMUTU02,Mutual 25/25 WP 40 X 250 gr*,80,Pack,2025LY0326,01/03/2030,26500000,60,1,1,1,
17/09/2025,B25011842,JUBS,RIND01,QROUN01,Round Up 486 SL 12 X 1 ltr,12,Btl,508014-15,01/08/2030,924000,30,1,1,1,
17/09/2025,B25011843,BLI-2,SETI03,QEM-402,EM-4 Tambak (LM) 15 X 1 ltr,30,Btl,240725,01/07/2027,22035000,30,1,1,1,
17/09/2025,B25011843,BLI-2,SETI03,QMATA03,Matador 25 EC 100 X 80 ml,300,Btl,JAK5H22086,01/08/2027,22035000,30,1,1,1,
17/09/2025,B25011843,BLI-2,SETI03,QEM-403,EM-4 Pertanian (LK) 15 X 1 ltr,150,Btl,70925,01/09/2027,22035000,30,1,1,1,
17/09/2025,B25011843,BLI-2,SETI03,QFILI01,Filia 525 SE 100 X 50 ml,200,Btl,JAK4J111XX,01/10/2027,22035000,30,1,1,1,
17/09/2025,B25011843,BLI-2,SETI03,QCHAM02,Champion 77 WP 14 X 1 kg,28,Pack,2506007,01/06/2030,22035000,30,1,1,1,
17/09/2025,B25011844,BLI-2,SETI03,QRUMP01,Rumpas 110 EW 100 X 100 ml,100,Btl,PITL003512,01/07/2027,16350000,30,1,1,1,
17/09/2025,B25011844,BLI-2,SETI03,QKALI03,Kaliandra 482 EC 40 X 200 ml*,120,Btl,20493U0051,01/05/2030,16350000,30,1,1,1,
17/09/2025,B25011844,BLI-2,SETI03,QKALI01,Kaliandra 482 EC 20 X 400 ml*,100,Btl,2034U3025,01/08/2030,16350000,30,1,1,1,
17/09/2025,B25011845,BLI-2,LABA01,QMATA03,Matador 25 EC 100 X 80 ml,200,Btl,JAK5H22086,01/08/2027,12090200,30,1,1,1,
17/09/2025,B25011845,BLI-2,LABA01,QFILI01,Filia 525 SE 100 X 50 ml,100,Btl,JAK4J111XX,01/10/2027,12090200,30,1,1,1,
17/09/2025,B25011845,BLI-2,LABA01,QAGUS01,Agus 500 SC 100 X 100 ml*,25,Btl,ADV133N055,01/05/2028,12090200,30,1,1,1,
17/09/2025,B25011845,BLI-2,LABA01,QOSMO05,Osmocote Dekastar Imbang 13-13-13 40 X 100 gr*,40,Pack,BN1224,01/06/2028,12090200,30,1,1,1,
17/09/2025,B25011845,BLI-2,LABA01,QGAND03,Gandasil D 144 X 100 gr,288,Pack,BN2547,01/07/2028,12090200,30,1,1,1,
17/09/2025,B25011846,BLI-2,LABA01,QEM-404,EM-4 Toilet 15 X 1 ltr,15,Btl,40825,01/08/2027,5197500,30,1,1,1,
17/09/2025,B25011846,BLI-2,LABA01,QGAND02,Gandasil B 24 X 500 gr,120,Pack,BN3524,01/08/2028,5197500,30,1,1,1,
17/09/2025,B25011847,SBY,INDH01,QJAGU105,Jagung Pulut Manis Arumba F1 40 X 250 gr,1200,Pack,2251599,01/05/2026,120000000,0,1,1,1,
17/09/2025,B25011848,KD-1,MUJI01,QGIBG03,Gibgro 10 SP 25 X 40 X 1 gr,1805,Pack,2506006,01/06/2030,18250000,0,1,1,1,
17/09/2025,B25011848,KD-1,MUJI01,QGIBG03,Gibgro 10 SP 25 X 40 X 1 gr,3195,Pack,2506006,01/06/2030,18250000,0,1,1,1,
17/09/2025,B25011849,JLS,BARO60,QBENA01,Benang Pe mlg*,75,Kg,0,1/1/1000,3187500,30,1,1,1,
17/09/2025,B25011850,BWI-1,ENGG01,QPOIN01,Pointer 276 SL 20 X 1 ltr New*,1140,Btl,1025294,01/07/2027,50000000,60,1,1,1,
17/09/2025,B25011850,BWI-1,ENGG01,QMALA01,Malabar 480 SL 20 ltr,7,Pail,0,01/08/2028,50000000,60,1,1,1,
17/09/2025,B25011851,JLS,BIMA04,QJAGU81,Jagung Manis Panglima F1 40 X 1750 biji,40,Pack,3241574,01/05/2026,3720000,30,1,1,1,
17/09/2025,B25011852,BLI-2,DJER01,QMULS27,Mulsa Karisma 70 cm / 10 kg (Roll),3,Roll,0,1/1/1000,822250,30,1,1,1,
17/09/2025,B25011853,SBY,INDH01,QVAYE03,Vayego 200 SC 50 X 100 ml,500,Btl,PI41003838,01/07/2029,268450000,30,1,1,1,
17/09/2025,B25011853,SBY,INDH01,QVAYE03,Vayego 200 SC 50 X 100 ml,800,Btl,PI41003838,01/07/2029,268450000,30,1,1,1,
17/09/2025,B25011854,BWI-2,HARA15,QBENA01,Benang Pe mlg*,125,Kg,0,1/1/1000,5312500,60,1,1,1,
17/09/2025,B25011855,PROB,KARY02,QJAGU95,Jagung Bisi 235 20 X 1 kg,100,Pack,250729CF02,10/07/2026,28400000,30,1,1,1,
17/09/2025,B25011855,PROB,KARY02,QJAGU92,Jagung Bisi 18 20 X 1 kg (+Kaos),200,Pack,250820CF01,04/08/2026,28400000,30,1,1,1,
17/09/2025,B25011856,PROB,KARY02,QJAGU13,Jagung NK 212 20 X 1 kg,60,Pack,20754379,25/08/2026,9190000,0,1,1,1,
17/09/2025,B25011856,PROB,KARY02,QJAGU87,Jagung NK 212 BTGT 20 X 1 kg,40,Pack,20747423,25/08/2026,9190000,0,1,1,1,
17/09/2025,B25011857,PROB,KARY02,QEM-401,EM-4 Ternak (LC) 15 X 1 ltr,75,Btl,260825,01/08/2027,16737500,30,1,1,1,
17/09/2025,B25011857,PROB,KARY02,QREMA02,Remazole-P 490 EC 40 X 250 ml,40,Btl,2310020239,01/04/2029,16737500,30,1,1,1,
17/09/2025,B25011857,PROB,KARY02,QREMA03,Remazole-P 490 EC 20 X 400 ml,20,Btl,2310020239,01/04/2029,16737500,30,1,1,1,
17/09/2025,B25011858,BWI-2,HARA06,QEMAC01,Emacel 30 EC 50 X 100 ml*,25,Btl,20022025,01/02/2028,8142500,30,1,1,1,
17/09/2025,B25011858,BWI-2,HARA06,QAGUS02,Agus 500 SC 40 X 250 ml*,40,Btl,ADV182N016,01/07/2028,8142500,30,1,1,1,
17/09/2025,B25011858,BWI-2,HARA06,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,75,Btl,25GAT0511,01/05/2030,8142500,30,1,1,1,
17/09/2025,B25011859,SBY,WAHI01,QDUMI01,Dumil 40 SP 100 X 100 gr*,200,Pack,20250620,01/08/2028,4425000,0,1,1,1,
17/09/2025,B25011859,SBY,WAHI01,QATON08,Atonik 6.0 L 50 X 100 ml,50,Btl,611021625,01/06/2030,4425000,0,1,1,1,
18/09/2025,B25011860,BWI-2,HARA06,QPREV02,Prevathon 50 SC 40 X 100 ml,40,Btl,V1103M1609,01/08/2027,2320000,0,1,1,1,
18/09/2025,B25011861,P-1,UNGG01,QJAGU29,Jagung NK 7328 20 X 1 kg,500,Pack,20334807,10/04/2026,55500000,0,1,1,1,
18/09/2025,B25011862,MD-1,SARI30,QELAZ02,Elazaro 17/8 WG 10 X 20 X 10 gr*,100,Pack,220805,01/10/2027,2800000,0,1,1,1,
18/09/2025,B25011863,JLS,EKAJ02,QOPLO03,Oplosan 550/60 EC 20 X 400 ml,5,Btl,31143401,01/06/2028,382500,30,1,1,1,
18/09/2025,B25011864,JLS,BIMA04,QGAME02,Gamectin 30 EC 40 X 250 ml*,4,Btl,2024SM0710,01/07/2029,1104000,30,1,1,1,
18/09/2025,B25011864,JLS,BIMA04,QASIA01,Asia Top 288 SL 20 X 1 ltr*,20,Btl,2.01251E+11,01/07/2030,1104000,30,1,1,1,
18/09/2025,B25011865,BWI-1,SUMB01,QBLAC01,Blacer Booster Buah 25.79 L 24 X 500 ml*,18,Btl,0,01/12/2028,1140000,0,1,1,1,
18/09/2025,B25011865,BWI-1,SUMB01,QBLAC01,Blacer Booster Buah 25.79 L 24 X 500 ml*,6,Btl,1022016004,01/12/2028,1140000,0,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QCURA01,Curacron 500 EC 20 X 500 ml,660,Btl,JAK5D23043,01/04/2026,263250000,30,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QCURA01,Curacron 500 EC 20 X 500 ml,140,Btl,JAK5E05047,01/05/2026,263250000,30,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QCURA01,Curacron 500 EC 20 X 500 ml,200,Btl,JAK5E05047,01/05/2026,263250000,30,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QCURA03,Curacron 500 EC 50 X 100 ml,2500,Btl,JAK5E30074,01/05/2026,263250000,30,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QEM-401,EM-4 Ternak (LC) 15 X 1 ltr,1500,Btl,220825,01/08/2027,263250000,30,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QEM-403,EM-4 Pertanian (LK) 15 X 1 ltr,1275,Btl,70925,01/09/2027,263250000,30,1,1,1,
18/09/2025,B25011866,MD-1,ALAM01,QEM-403,EM-4 Pertanian (LK) 15 X 1 ltr,225,Btl,190925,01/09/2027,263250000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QRUMP02,Rumpas 110 EW 40 X 250 ml,360,Btl,PITL003513,01/07/2027,232805000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QDECI01,Decis 25 EC 100 X 100 ml,2400,Btl,PI41003882,01/08/2029,232805000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QDECI01,Decis 25 EC 100 X 100 ml,100,Btl,PI41003883,01/08/2029,232805000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QDECI05,Decis 25 EC 40 X 250 ml,400,Btl,PI41003868,01/08/2029,232805000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QDECI02,Decis 25 EC 100 X 50 ml,1680,Btl,PI41003852,01/07/2029,232805000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QDECI02,Decis 25 EC 100 X 50 ml,3320,Btl,PI41003853,01/07/2029,232805000,30,1,1,1,
18/09/2025,B25011867,MD-1,ALAM01,QDECI03,Decis 25 EC 20 X 500 ml,200,Btl,PI41003864,01/08/2029,232805000,30,1,1,1,
18/09/2025,B25011868,MD-1,ALAM01,QAGRI04,Agristick 400 L 12 X 1 ltr,6,Btl,PI43004581,01/08/2027,57960000,30,1,1,1,
18/09/2025,B25011868,MD-1,ALAM01,QAGRI04,Agristick 400 L 12 X 1 ltr,114,Btl,PI43004581,01/08/2027,57960000,30,1,1,1,
18/09/2025,B25011868,MD-1,ALAM01,QRUMP02,Rumpas 110 EW 40 X 250 ml,40,Btl,PITL003516,01/08/2027,57960000,30,1,1,1,
18/09/2025,B25011868,MD-1,ALAM01,QETHR02,Ethrel 480 SL 100 X 100 ml,1000,Pcs,PI41003860,01/08/2030,57960000,30,1,1,1,
18/09/2025,B25011869,JUBS,AGRO52,QSINT01,Sintrop 80 WG 40 X 10 X 4 gr,10,Pack,24RNA1290,01/07/2026,2180000,30,1,1,1,
18/09/2025,B25011869,JUBS,AGRO52,QUNIH03,Unihit 100/20 SC 20 X 500 ml*,5,Btl,20231012011,01/10/2026,2180000,30,1,1,1,
18/09/2025,B25011869,JUBS,AGRO52,QATON08,Atonik 6.0 L 50 X 100 ml,100,Btl,611021625,01/06/2030,2180000,30,1,1,1,
18/09/2025,B25011870,JLS,RIZK02,QEMAP03,Emaplus 50 EC 50 X 80 ml*,50,Btl,20240302,01/06/2028,2475000,30,1,1,1,
